Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
737	0	0	0	0	Both_failed	0	0	0	0
738	0	0	0	0	Both_failed	0	0	0	0
739	0	0	1	1		0.8808,0.8808,0.8808	0.8808,0.8808,0.8808	0.8442,0.8442,0.8442	0.8442,0.8442,0.8442
740	0	0	0	0	Both_failed	0	0	0	0
741	0	0	0	0	Both_failed	0	0	0	0
742	0	0	0	0	Both_failed	0	0	0	0
743	0	0	0	0	Both_failed	0	0	0	0
744	0	0	0	0	Both_failed	0	0	0	0
745	0	0	0	0	Both_failed	0	0	0	0
746	0	0	0	0	Both_failed	0	0	0	0
747	0	0	0	0	Both_failed	0	0	0	0
748	0	0	0	0	Both_failed	0	0	0	0
749	0	0	0	0	Both_failed	0	0	0	0
750	0	0	0	0	Both_failed	0	0	0	0
751	0	0	0	0	Both_failed	0	0	0	0
752	0	0	0	0	Both_failed	0	0	0	0
753	0	0	2	2		0.7057,0.6501,0.7454,0.7004;0.7057,0.4951,0.7454,0.6487	0.7454,0.6501,0.7057,0.7004;0.7454,0.7057,0.4951,0.6487	0.673,0.642,0.7446,0.6865;0.673,0.5632,0.7446,0.6603	0.7446,0.642,0.673,0.6865;0.7446,0.673,0.5632,0.6603
754	0	0	0	0	Both_failed	0	0	0	0
755	0	0	0	0	Both_failed	0	0	0	0
756	0	0	0	0	Both_failed	0	0	0	0
757	0	0	0	0	Both_failed	0	0	0	0
758	0	0	0	0	Both_failed	0	0	0	0
759	0	0	0	0	Both_failed	0	0	0	0
760	0	0	0	0	Both_failed	0	0	0	0
761	0	0	0	0	Both_failed	0	0	0	0
762	0	0	0	0	Both_failed	0	0	0	0
763	0	0	0	0	Both_failed	0	0	0	0
764	0	0	0	0	Both_failed	0	0	0	0
765	0	0	0	0	Both_failed	0	0	0	0
766	0	0	0	0	Both_failed	0	0	0	0
767	0	0	0	0	Both_failed	0	0	0	0
768	0	0	0	0	Both_failed	0	0	0	0
769	0	0	0	0	Both_failed	0	0	0	0
770	0	0	0	0	Both_failed	0	0	0	0
771	0	0	0	0	Both_failed	0	0	0	0
772	0	0	0	0	Both_failed	0	0	0	0
773	0	0	0	0	Both_failed	0	0	0	0
774	0	0	0	0	Both_failed	0	0	0	0
775	0	0	0	0	Both_failed	0	0	0	0
776	0	0	0	0	Both_failed	0	0	0	0
777	0	0	0	0	Both_failed	0	0	0	0
778	0	0	0	0	Both_failed	0	0	0	0
779	0	0	2	2		0.8808,0.4859,0.2995,0.5554;0.8808,0.6149,0.2995,0.5984	0.8808,0.4859,0.2995,0.5554;0.8808,0.6149,0.2995,0.5984	0.8442,0.5478,0.3142,0.5687;0.8442,0.6454,0.3142,0.6013	0.8442,0.5478,0.3142,0.5687;0.8442,0.6454,0.3142,0.6013
780	0	0	0	0	Both_failed	0	0	0	0
781	0	0	0	0	Both_failed	0	0	0	0
782	0	0	1	1		0.6717,0.5535,0.2995,0.5901,0.4527,0.5135	0.2995,0.6717,0.5901,0.5535,0.4527,0.5135	0.6756,0.5812,0.3142,0.6102,0.4992,0.5361	0.3142,0.6756,0.6102,0.5812,0.4992,0.5361
783	0	0	0	0	Both_failed	0	0	0	0
784	0	0	0	0	Both_failed	0	0	0	0
785	0	0	0	0	Both_failed	0	0	0	0
786	0	0	1	2	Exhaus	0.8288,0.6717,0.4124,0.5535,0.6166	0.6717,0.4124,0.8288,0.5535,0.6166;0.6717,0.2749,0.8288,0.5535,0.5822	0.7978,0.6756,0.4662,0.5812,0.6302	0.6756,0.4662,0.7978,0.5812,0.6302;0.6756,0.3648,0.7978,0.5812,0.6048
787	0	0	0	0	Both_failed	0	0	0	0
788	0	0	0	0	Both_failed	0	0	0	0
789	0	0	0	0	Both_failed	0	0	0	0
790	0	0	0	0	Both_failed	0	0	0	0
791	0	0	1	1		0.7057,0.7169,0.7454,0.7227	0.7454,0.7057,0.7169,0.7227	0.673,0.7204,0.7446,0.7127	0.7446,0.673,0.7204,0.7127
792	0	0	1	1		0.8808,0.7057,0.7932	0.8808,0.7057,0.7932	0.8442,0.673,0.7586	0.8442,0.673,0.7586
793	0	0	0	0	Both_failed	0	0	0	0
794	0	0	0	0	Both_failed	0	0	0	0
795	0	0	0	0	Both_failed	0	0	0	0
796	0	0	0	0	Both_failed	0	0	0	0
797	0	0	0	0	Both_failed	0	0	0	0
798	0	0	0	0	Both_failed	0	0	0	0
799	0	0	0	0	Both_failed	0	0	0	0
800	0	0	0	0	Both_failed	0	0	0	0
801	0	0	0	0	Both_failed	0	0	0	0
802	0	0	1	1		0.8808,0.7057,0.7932	0.7057,0.8808,0.7932	0.8442,0.673,0.7586	0.673,0.8442,0.7586
803	0	0	0	0	Both_failed	0	0	0	0
804	0	0	0	0	Both_failed	0	0	0	0
805	0	0	0	0	Both_failed	0	0	0	0
806	0	0	0	0	Both_failed	0	0	0	0
807	0	0	0	0	Both_failed	0	0	0	0
808	0	0	0	0	Both_failed	0	0	0	0
809	0	0	0	0	Both_failed	0	0	0	0
810	0	0	0	0	Both_failed	0	0	0	0
811	0	0	8	17	Exhaus	0.5616,0.7029,0.4859,0.427,0.5444;0.5616,0.7029,0.4859,0.427,0.5444;0.5616,0.7029,0.4859,0.6149,0.5913;0.5616,0.7029,0.4859,0.4518,0.5506;0.5616,0.7029,0.2995,0.427,0.4978;0.5616,0.7029,0.2995,0.427,0.4978;0.5616,0.7029,0.2995,0.6149,0.5447;0.5616,0.7029,0.2995,0.4518,0.504	0.4859,0.427,0.4518,0.2995,0.416;0.4859,0.427,0.4518,0.5616,0.4816;0.4859,0.427,0.5616,0.7029,0.5444;0.4859,0.427,0.5616,0.7029,0.5444;0.4859,0.6149,0.5616,0.7029,0.5913;0.4859,0.4518,0.5616,0.7029,0.5506;0.427,0.6149,0.4518,0.2995,0.4483;0.427,0.6149,0.4518,0.5616,0.5138;0.427,0.6149,0.2995,0.7029,0.5111;0.427,0.6149,0.5616,0.7029,0.5766;0.427,0.4518,0.2995,0.5616,0.435;0.427,0.4518,0.2995,0.7029,0.4703;0.427,0.4518,0.5616,0.7029,0.5358;0.427,0.2995,0.5616,0.7029,0.4978;0.427,0.2995,0.5616,0.7029,0.4978;0.6149,0.2995,0.5616,0.7029,0.5447;0.4518,0.2995,0.5616,0.7029,0.504	0.5958,0.7014,0.5478,0.4918,0.5842;0.5958,0.7014,0.5478,0.4918,0.5842;0.5958,0.7014,0.5478,0.6454,0.6226;0.5958,0.7014,0.5478,0.45,0.5738;0.5958,0.7014,0.3142,0.4918,0.5258;0.5958,0.7014,0.3142,0.4918,0.5258;0.5958,0.7014,0.3142,0.6454,0.5642;0.5958,0.7014,0.3142,0.45,0.5154	0.5478,0.4918,0.45,0.3142,0.451;0.5478,0.4918,0.45,0.5958,0.5214;0.5478,0.4918,0.5958,0.7014,0.5842;0.5478,0.4918,0.5958,0.7014,0.5842;0.5478,0.6454,0.5958,0.7014,0.6226;0.5478,0.45,0.5958,0.7014,0.5738;0.4918,0.6454,0.45,0.3142,0.4754;0.4918,0.6454,0.45,0.5958,0.5458;0.4918,0.6454,0.3142,0.7014,0.5382;0.4918,0.6454,0.5958,0.7014,0.6086;0.4918,0.45,0.3142,0.5958,0.463;0.4918,0.45,0.3142,0.7014,0.4894;0.4918,0.45,0.5958,0.7014,0.5598;0.4918,0.3142,0.5958,0.7014,0.5258;0.4918,0.3142,0.5958,0.7014,0.5258;0.6454,0.3142,0.5958,0.7014,0.5642;0.45,0.3142,0.5958,0.7014,0.5154
812	0	0	0	0	Both_failed	0	0	0	0
813	0	0	0	0	Both_failed	0	0	0	0
814	0	0	0	0	Both_failed	0	0	0	0
815	0	0	0	0	Both_failed	0	0	0	0
816	0	0	2	2		0.7057,0.6501,0.5901,0.6486;0.7057,0.5901,0.5901,0.6286	0.7057,0.6501,0.5901,0.6486;0.7057,0.5901,0.5901,0.6286	0.673,0.642,0.6102,0.6417;0.673,0.6102,0.6102,0.6311	0.673,0.642,0.6102,0.6417;0.673,0.6102,0.6102,0.6311
817	0	0	0	0	Both_failed	0	0	0	0
818	0	0	0	0	Both_failed	0	0	0	0
819	0	0	0	0	Both_failed	0	0	0	0
820	0	0	4	6	Exhaus	0.6717,0.4527,0.4518,0.2995,0.4689;0.6717,0.4527,0.4859,0.2995,0.4774;0.6717,0.4527,0.4518,0.2995,0.4689;0.6717,0.4527,0.4859,0.2995,0.4774	0.4527,0.4518,0.6717,0.2995,0.4689;0.4527,0.4518,0.2995,0.4859,0.4225;0.4527,0.6717,0.2995,0.4859,0.4774;0.4527,0.4518,0.6717,0.2995,0.4689;0.4527,0.4518,0.2995,0.4859,0.4225;0.4527,0.6717,0.2995,0.4859,0.4774	0.6756,0.4992,0.45,0.3142,0.4848;0.6756,0.4992,0.5478,0.3142,0.5092;0.6756,0.4992,0.45,0.3142,0.4848;0.6756,0.4992,0.5478,0.3142,0.5092	0.4992,0.45,0.6756,0.3142,0.4848;0.4992,0.45,0.3142,0.5478,0.4528;0.4992,0.6756,0.3142,0.5478,0.5092;0.4992,0.45,0.6756,0.3142,0.4848;0.4992,0.45,0.3142,0.5478,0.4528;0.4992,0.6756,0.3142,0.5478,0.5092
821	0	0	0	0	Both_failed	0	0	0	0
822	0	0	0	0	Both_failed	0	0	0	0
823	0	0	0	0	Both_failed	0	0	0	0
824	0	0	0	0	Both_failed	0	0	0	0
825	0	0	1	1		0.6717,0.5616,0.4527,0.5901,0.5616,0.5675	0.4527,0.6717,0.5616,0.5616,0.5901,0.5675	0.6756,0.5958,0.4992,0.6102,0.5958,0.5953	0.4992,0.6756,0.5958,0.5958,0.6102,0.5953
826	0	0	0	0	Both_failed	0	0	0	0
827	0	0	0	0	Both_failed	0	0	0	0
828	0	0	0	0	Both_failed	0	0	0	0
829	0	0	0	0	Both_failed	0	0	0	0
830	0	0	0	0	Both_failed	0	0	0	0
831	0	0	0	0	Both_failed	0	0	0	0
832	0	0	0	0	Both_failed	0	0	0	0
833	0	0	0	0	Both_failed	0	0	0	0
834	0	0	0	0	Both_failed	0	0	0	0
835	0	0	0	0	Both_failed	0	0	0	0
836	0	0	0	0	Both_failed	0	0	0	0
837	0	0	0	0	Both_failed	0	0	0	0
838	0	0	0	0	Both_failed	0	0	0	0
839	0	0	0	0	Both_failed	0	0	0	0
840	0	0	0	0	Both_failed	0	0	0	0
841	0	0	0	0	Both_failed	0	0	0	0
842	0	0	2	2		0.8288,0.6717,0.5535,0.6847;0.8288,0.6717,0.6654,0.722	0.5535,0.8288,0.6717,0.6847;0.8288,0.6654,0.6717,0.722	0.7978,0.6756,0.5812,0.6849;0.7978,0.6756,0.6918,0.7217	0.5812,0.7978,0.6756,0.6849;0.7978,0.6918,0.6756,0.7217
843	0	0	0	0	Both_failed	0	0	0	0
844	0	0	0	0	Both_failed	0	0	0	0
845	0	0	0	0	Both_failed	0	0	0	0
846	0	0	3	3		0.7057,0.4951,0.5616,0.427,0.5474;0.7057,0.427,0.5616,0.427,0.5303;0.7057,0.4951,0.5616,0.427,0.5474	0.4951,0.7057,0.427,0.5616,0.5474;0.427,0.7057,0.427,0.5616,0.5303;0.7057,0.427,0.4951,0.5616,0.5474	0.673,0.5632,0.5958,0.4918,0.581;0.673,0.4918,0.5958,0.4918,0.5631;0.673,0.5632,0.5958,0.4918,0.581	0.5632,0.673,0.4918,0.5958,0.581;0.4918,0.673,0.4918,0.5958,0.5631;0.673,0.4918,0.5632,0.5958,0.581
847	0	0	0	0	Both_failed	0	0	0	0
848	0	0	0	0	Both_failed	0	0	0	0
849	0	0	0	0	Both_failed	0	0	0	0
850	0	0	0	0	Both_failed	0	0	0	0
851	0	0	0	0	Both_failed	0	0	0	0
852	0	0	0	0	Both_failed	0	0	0	0
853	0	0	0	0	Both_failed	0	0	0	0
854	0	0	0	0	Both_failed	0	0	0	0
855	0	0	0	0	Both_failed	0	0	0	0
856	0	0	0	0	Both_failed	0	0	0	0
857	0	0	1	1	Greedy_contained	0.7522,0.7454,0.6501,0.2995,0.4124,0.5719	0.2995,0.6501,0.4124,0.7522,0.5286	0.73,0.7446,0.642,0.3142,0.4662,0.5794	0.3142,0.642,0.4662,0.73,0.5381
858	0	0	0	0	Both_failed	0	0	0	0
859	0	0	0	0	Both_failed	0	0	0	0
860	0	0	1	1		0.8288,0.427,0.4518,0.5692	0.4518,0.427,0.8288,0.5692	0.7978,0.4918,0.45,0.5799	0.45,0.4918,0.7978,0.5799
861	0	0	0	0	Both_failed	0	0	0	0
862	0	0	0	0	Both_failed	0	0	0	0
863	0	0	0	0	Both_failed	0	0	0	0
864	0	0	0	0	Both_failed	0	0	0	0
865	0	0	0	0	Both_failed	0	0	0	0
866	0	0	0	0	Both_failed	0	0	0	0
867	0	0	0	0	Both_failed	0	0	0	0
868	0	0	1	1		0.5535,0.4951,0.4518,0.6501,0.5376	0.4951,0.6501,0.4518,0.5535,0.5376	0.5812,0.5632,0.45,0.642,0.5591	0.5632,0.642,0.45,0.5812,0.5591
869	0	0	4	9	Exhaus	0.8808,0.5535,0.4124,0.6156;0.8808,0.5535,0.8288,0.7544;0.8808,0.5535,0.6717,0.702;0.8808,0.5535,0.5535,0.6626	0.4124,0.5535,0.8288,0.5982;0.4124,0.6717,0.8808,0.655;0.4124,0.5535,0.8808,0.6156;0.5535,0.8288,0.6717,0.6847;0.5535,0.8288,0.5535,0.6453;0.5535,0.8288,0.8808,0.7544;0.5535,0.8288,0.4527,0.6117;0.5535,0.6717,0.8808,0.702;0.5535,0.5535,0.8808,0.6626	0.8442,0.5812,0.4662,0.6305;0.8442,0.5812,0.7978,0.7411;0.8442,0.5812,0.6756,0.7003;0.8442,0.5812,0.5812,0.6689	0.4662,0.5812,0.7978,0.6151;0.4662,0.6756,0.8442,0.662;0.4662,0.5812,0.8442,0.6305;0.5812,0.7978,0.6756,0.6849;0.5812,0.7978,0.5812,0.6534;0.5812,0.7978,0.8442,0.7411;0.5812,0.7978,0.4992,0.6261;0.5812,0.6756,0.8442,0.7003;0.5812,0.5812,0.8442,0.6689
870	0	0	0	0	Both_failed	0	0	0	0
871	0	0	0	0	Both_failed	0	0	0	0
872	0	0	0	0	Both_failed	0	0	0	0
873	0	0	0	0	Both_failed	0	0	0	0
874	0	0	1	1		0.8808,0.7029,0.5233,0.7023	0.8808,0.7029,0.5233,0.7023	0.8442,0.7014,0.535,0.6935	0.8442,0.7014,0.535,0.6935
875	0	0	1	1		0.7029,0.6149,0.4527,0.4951,0.5664	0.4527,0.7029,0.6149,0.4951,0.5664	0.7014,0.6454,0.4992,0.5632,0.6023	0.4992,0.7014,0.6454,0.5632,0.6023
876	0	0	0	0	Both_failed	0	0	0	0
877	0	0	0	0	Both_failed	0	0	0	0
878	0	0	0	0	Both_failed	0	0	0	0
879	0	0	0	0	Both_failed	0	0	0	0
880	0	0	0	0	Both_failed	0	0	0	0
881	0	0	0	0	Both_failed	0	0	0	0
882	0	0	0	0	Both_failed	0	0	0	0
883	0	0	0	0	Both_failed	0	0	0	0
884	0	0	0	0	Both_failed	0	0	0	0
885	0	0	0	0	Both_failed	0	0	0	0
886	0	0	2	4	Exhaus	0.5901,0.5141,0.4518,0.4859,0.5105;0.5901,0.5141,0.4518,0.2995,0.4639	0.4859,0.4527,0.4518,0.5141,0.4761;0.4859,0.4518,0.5141,0.5901,0.5105;0.4527,0.4518,0.5141,0.2995,0.4295;0.4518,0.5141,0.5901,0.2995,0.4639	0.6102,0.5862,0.45,0.5478,0.5486;0.6102,0.5862,0.45,0.3142,0.4902	0.5478,0.4992,0.45,0.5862,0.5208;0.5478,0.45,0.5862,0.6102,0.5486;0.4992,0.45,0.5862,0.3142,0.4624;0.45,0.5862,0.6102,0.3142,0.4902
887	0	0	0	0	Both_failed	0	0	0	0
888	0	0	2	2		0.7057,0.7169,0.5616,0.4859,0.6175;0.7057,0.7169,0.5616,0.5535,0.6344	0.5616,0.7057,0.4859,0.7169,0.6175;0.5616,0.7057,0.5535,0.7169,0.6344	0.673,0.7204,0.5958,0.5478,0.6343;0.673,0.7204,0.5958,0.5812,0.6426	0.5958,0.673,0.5478,0.7204,0.6343;0.5958,0.673,0.5812,0.7204,0.6426
889	0	0	3	4	Exhaus	0.8288,0.6501,0.5616,0.6802;0.8288,0.6501,0.7169,0.7319;0.8288,0.6501,0.6654,0.7148	0.6149,0.8288,0.5616,0.6684;0.8288,0.5616,0.6501,0.6802;0.8288,0.7169,0.6501,0.7319;0.8288,0.6501,0.6654,0.7148	0.7978,0.642,0.5958,0.6785;0.7978,0.642,0.7204,0.7201;0.7978,0.642,0.6918,0.7105	0.6454,0.7978,0.5958,0.6797;0.7978,0.5958,0.642,0.6785;0.7978,0.7204,0.642,0.7201;0.7978,0.642,0.6918,0.7105
890	0	0	0	0	Both_failed	0	0	0	0
891	0	0	4	4		0.8288,0.6717,0.5535,0.6847;0.8288,0.6717,0.6149,0.7051;0.8288,0.6717,0.6149,0.7051;0.8288,0.6717,0.5233,0.6746	0.5535,0.6717,0.8288,0.6847;0.6149,0.6717,0.8288,0.7051;0.6717,0.8288,0.6149,0.7051;0.6717,0.8288,0.5233,0.6746	0.7978,0.6756,0.5812,0.6849;0.7978,0.6756,0.6454,0.7063;0.7978,0.6756,0.6454,0.7063;0.7978,0.6756,0.535,0.6695	0.5812,0.6756,0.7978,0.6849;0.6454,0.6756,0.7978,0.7063;0.6756,0.7978,0.6454,0.7063;0.6756,0.7978,0.535,0.6695
892	0	0	0	0	Both_failed	0	0	0	0
893	0	0	0	0	Both_failed	0	0	0	0
894	0	0	0	0	Both_failed	0	0	0	0
895	0	0	0	0	Both_failed	0	0	0	0
896	0	0	0	0	Both_failed	0	0	0	0
897	0	0	0	0	Both_failed	0	0	0	0
898	0	0	0	0	Both_failed	0	0	0	0
899	0	0	0	0	Both_failed	0	0	0	0
900	0	0	0	0	Both_failed	0	0	0	0
901	0	0	0	0	Both_failed	0	0	0	0
902	0	0	0	0	Both_failed	0	0	0	0
903	0	0	0	0	Both_failed	0	0	0	0
904	0	0	0	0	Both_failed	0	0	0	0
905	0	0	0	0	Both_failed	0	0	0	0
906	0	0	0	0	Both_failed	0	0	0	0
907	0	0	0	0	Both_failed	0	0	0	0
908	0	0	0	0	Both_failed	0	0	0	0
909	0	0	0	0	Both_failed	0	0	0	0
910	0	0	0	0	Both_failed	0	0	0	0
911	0	0	0	0	Both_failed	0	0	0	0
912	0	0	0	0	Both_failed	0	0	0	0
913	0	0	0	0	Both_failed	0	0	0	0
914	0	0	0	0	Both_failed	0	0	0	0
915	0	0	0	0	Both_failed	0	0	0	0
916	0	0	0	0	Both_failed	0	0	0	0
917	0	0	1	1		0.8808,0.6717,0.5901,0.7142	0.8808,0.6717,0.5901,0.7142	0.8442,0.6756,0.6102,0.71	0.8442,0.6756,0.6102,0.71
918	0	0	1	2	Exhaus	0.7057,0.4518,0.7522,0.6366	0.7057,0.4518,0.7522,0.6366;0.7057,0.7522,0.6149,0.6909	0.673,0.45,0.73,0.6177	0.673,0.45,0.73,0.6177;0.673,0.73,0.6454,0.6828
919	0	0	0	0	Both_failed	0	0	0	0
920	0	0	0	0	Both_failed	0	0	0	0
921	0	0	0	0	Both_failed	0	0	0	0
922	0	0	1	1		0.7522,0.2995,0.5901,0.5141,0.539	0.5901,0.2995,0.5141,0.7522,0.539	0.73,0.3142,0.6102,0.5862,0.5601	0.6102,0.3142,0.5862,0.73,0.5601
923	0	0	0	0	Both_failed	0	0	0	0
924	0	0	0	0	Both_failed	0	0	0	0
925	0	0	0	0	Both_failed	0	0	0	0
926	0	0	0	0	Both_failed	0	0	0	0
927	0	0	0	0	Both_failed	0	0	0	0
928	0	0	0	0	Both_failed	0	0	0	0
929	0	0	0	0	Both_failed	0	0	0	0
930	0	0	0	0	Both_failed	0	0	0	0
931	0	0	2	3	Exhaus	0.6717,0.5616,0.2995,0.5535,0.5216;0.6717,0.5616,0.5901,0.5535,0.5942	0.6717,0.2995,0.5535,0.5616,0.5216;0.6717,0.5901,0.5535,0.5616,0.5942;0.2995,0.5901,0.5535,0.5616,0.5012	0.6756,0.5958,0.3142,0.5812,0.5417;0.6756,0.5958,0.6102,0.5812,0.6157	0.6756,0.3142,0.5812,0.5958,0.5417;0.6756,0.6102,0.5812,0.5958,0.6157;0.3142,0.6102,0.5812,0.5958,0.5254
932	0	0	0	0	Both_failed	0	0	0	0
933	0	0	0	0	Both_failed	0	0	0	0
934	0	0	0	0	Both_failed	0	0	0	0
935	0	0	0	0	Both_failed	0	0	0	0
936	0	0	0	0	Both_failed	0	0	0	0
937	0	0	0	0	Both_failed	0	0	0	0
938	0	0	0	0	Both_failed	0	0	0	0
939	0	0	0	0	Both_failed	0	0	0	0
940	0	0	0	0	Both_failed	0	0	0	0
941	0	0	0	0	Both_failed	0	0	0	0
942	0	0	0	0	Both_failed	0	0	0	0
943	0	0	0	0	Both_failed	0	0	0	0
944	0	0	0	0	Both_failed	0	0	0	0
945	0	0	0	0	Both_failed	0	0	0	0
946	0	0	0	0	Both_failed	0	0	0	0
947	0	0	0	0	Both_failed	0	0	0	0
948	0	0	0	0	Both_failed	0	0	0	0
949	0	0	0	0	Both_failed	0	0	0	0
950	0	0	0	0	Both_failed	0	0	0	0
951	0	0	0	0	Both_failed	0	0	0	0
952	0	0	0	0	Both_failed	0	0	0	0
953	0	0	0	0	Both_failed	0	0	0	0
954	0	0	0	0	Both_failed	0	0	0	0
955	0	0	1	2	Exhaus	0.5901,0.427,0.4518,0.6149,0.521	0.4951,0.4518,0.6149,0.5901,0.538;0.427,0.4518,0.6149,0.5901,0.521	0.6102,0.4918,0.45,0.6454,0.5494	0.5632,0.45,0.6454,0.6102,0.5672;0.4918,0.45,0.6454,0.6102,0.5494
956	0	0	0	0	Both_failed	0	0	0	0
957	0	0	0	0	Both_failed	0	0	0	0
958	0	0	0	0	Both_failed	0	0	0	0
959	0	0	0	0	Both_failed	0	0	0	0
960	0	0	0	0	Both_failed	0	0	0	0
961	0	0	0	0	Both_failed	0	0	0	0
962	0	0	2	2		0.7057,0.7522,0.7029,0.7203;0.7057,0.4518,0.7029,0.6201	0.7057,0.7522,0.7029,0.7203;0.7057,0.4518,0.7029,0.6201	0.673,0.73,0.7014,0.7015;0.673,0.45,0.7014,0.6081	0.673,0.73,0.7014,0.7015;0.673,0.45,0.7014,0.6081
963	0	0	0	0	Both_failed	0	0	0	0
964	0	0	1	1		0.7522,0.5901,0.4951,0.6125	0.7522,0.5901,0.4951,0.6125	0.73,0.6102,0.5632,0.6345	0.73,0.6102,0.5632,0.6345
965	0	0	0	0	Both_failed	0	0	0	0
966	0	0	0	0	Both_failed	0	0	0	0
967	0	0	0	0	Both_failed	0	0	0	0
968	0	0	0	0	Both_failed	0	0	0	0
969	0	0	0	0	Both_failed	0	0	0	0
970	0	0	1	1		0.7522,0.6149,0.4518,0.5616,0.427,0.5615	0.4518,0.5616,0.6149,0.427,0.7522,0.5615	0.73,0.6454,0.45,0.5958,0.4918,0.5826	0.45,0.5958,0.6454,0.4918,0.73,0.5826
971	0	0	1	1		0.8288,0.427,0.3761,0.544	0.8288,0.3761,0.427,0.544	0.7978,0.4918,0.4102,0.5666	0.7978,0.4102,0.4918,0.5666
972	0	0	0	0	Both_failed	0	0	0	0
973	0	0	0	0	Both_failed	0	0	0	0
974	0	0	0	0	Both_failed	0	0	0	0
975	0	0	0	0	Both_failed	0	0	0	0
976	0	0	0	0	Both_failed	0	0	0	0
977	0	0	0	0	Both_failed	0	0	0	0
978	0	0	0	0	Both_failed	0	0	0	0
979	0	0	0	0	Both_failed	0	0	0	0
980	0	0	0	0	Both_failed	0	0	0	0
981	0	0	0	0	Both_failed	0	0	0	0
982	0	0	1	2	Exhaus	0.6717,0.5901,0.4951,0.2551,0.503	0.5901,0.4951,0.2551,0.6717,0.503;0.5901,0.2551,0.6654,0.6717,0.5456	0.6756,0.6102,0.5632,0.3318,0.5452	0.6102,0.5632,0.3318,0.6756,0.5452;0.6102,0.3318,0.6918,0.6756,0.5774
983	0	0	0	0	Both_failed	0	0	0	0
984	0	0	0	0	Both_failed	0	0	0	0
985	0	0	0	0	Both_failed	0	0	0	0
986	0	0	0	0	Both_failed	0	0	0	0
987	0	0	0	0	Both_failed	0	0	0	0
988	0	0	3	3		0.8808,0.5141,0.4527,0.6159;0.8808,0.5141,0.7522,0.7157;0.8808,0.5141,0.4518,0.6156	0.5141,0.4527,0.8808,0.6159;0.5141,0.7522,0.8808,0.7157;0.5141,0.4518,0.8808,0.6156	0.8442,0.5862,0.4992,0.6432;0.8442,0.5862,0.73,0.7201;0.8442,0.5862,0.45,0.6268	0.5862,0.4992,0.8442,0.6432;0.5862,0.73,0.8442,0.7201;0.5862,0.45,0.8442,0.6268
989	0	0	0	0	Both_failed	0	0	0	0
990	0	0	0	0	Both_failed	0	0	0	0
991	0	0	0	0	Both_failed	0	0	0	0
992	0	0	0	0	Both_failed	0	0	0	0
993	0	0	0	0	Both_failed	0	0	0	0
994	0	0	0	0	Both_failed	0	0	0	0
995	0	0	0	0	Both_failed	0	0	0	0
996	0	0	0	0	Both_failed	0	0	0	0
997	0	0	0	0	Both_failed	0	0	0	0
998	0	0	0	0	Both_failed	0	0	0	0
999	0	0	0	0	Both_failed	0	0	0	0
1000	0	0	0	0	Both_failed	0	0	0	0
1001	0	0	0	0	Both_failed	0	0	0	0
1002	0	0	0	0	Both_failed	0	0	0	0
1003	0	0	0	0	Both_failed	0	0	0	0
1004	0	0	1	1		0.6717,0.6717,0.5616,0.4124,0.5793	0.5616,0.4124,0.6717,0.6717,0.5794	0.6756,0.6756,0.5958,0.4662,0.6033	0.5958,0.4662,0.6756,0.6756,0.6033
1005	0	0	2	2		0.7057,0.4527,0.4859,0.5616,0.5515;0.7057,0.4527,0.4859,0.6501,0.5736	0.4859,0.5616,0.7057,0.4527,0.5515;0.4859,0.7057,0.6501,0.4527,0.5736	0.673,0.4992,0.5478,0.5958,0.579;0.673,0.4992,0.5478,0.642,0.5905	0.5478,0.5958,0.673,0.4992,0.579;0.5478,0.673,0.642,0.4992,0.5905
1006	0	0	0	0	Both_failed	0	0	0	0
1007	0	0	0	0	Both_failed	0	0	0	0
1008	0	0	0	0	Both_failed	0	0	0	0
1009	0	0	0	0	Both_failed	0	0	0	0
1010	0	0	0	0	Both_failed	0	0	0	0
1011	0	0	1	1		0.8808,0.7454,0.4527,0.693	0.7454,0.8808,0.4527,0.693	0.8442,0.7446,0.4992,0.696	0.7446,0.8442,0.4992,0.696
1012	0	0	0	0	Both_failed	0	0	0	0
1013	0	0	1	2	Exhaus	0.7169,0.2995,0.4951,0.4527,0.491	0.7454,0.2995,0.4951,0.4527,0.4982;0.2995,0.4951,0.4527,0.7169,0.491	0.7204,0.3142,0.5632,0.4992,0.5242	0.7446,0.3142,0.5632,0.4992,0.5303;0.3142,0.5632,0.4992,0.7204,0.5242
1014	0	0	0	0	Both_failed	0	0	0	0
1015	0	0	0	0	Both_failed	0	0	0	0
1016	0	0	0	0	Both_failed	0	0	0	0
1017	0	0	0	0	Both_failed	0	0	0	0
1018	0	0	0	0	Both_failed	0	0	0	0
1019	0	0	0	0	Both_failed	0	0	0	0
1020	0	0	0	0	Both_failed	0	0	0	0
1021	0	0	0	0	Both_failed	0	0	0	0
1022	0	0	0	0	Both_failed	0	0	0	0
1023	0	0	0	0	Both_failed	0	0	0	0
1024	0	0	0	0	Both_failed	0	0	0	0
1025	0	0	0	0	Both_failed	0	0	0	0
1026	0	0	0	0	Both_failed	0	0	0	0
1027	0	0	0	0	Both_failed	0	0	0	0
1028	0	0	0	0	Both_failed	0	0	0	0
1029	0	0	0	0	Both_failed	0	0	0	0
